namespace label|resource label|namespace|resource uri|parent uri
dbo|soccer manager|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SoccerManager|http://dbpedia.org/ontology/SportsManager
dbo|soccer player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SoccerPlayer|http://dbpedia.org/ontology/Athlete
dbo|soccer tournoment|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SoccerTournament|http://dbpedia.org/ontology/Tournament
dbo|societal event|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SocietalEvent|http://dbpedia.org/ontology/Event
dbo|softball league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SoftballLeague|http://dbpedia.org/ontology/SportsLeague
dbo|software|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Software|http://dbpedia.org/ontology/Work
dbo|solar eclipse|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SolarEclipse|http://dbpedia.org/ontology/NaturalEvent
dbo|song|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Song|http://dbpedia.org/ontology/MusicalWork && http://schema.org/MusicRecording
dbo|songwriter|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SongWriter|http://dbpedia.org/ontology/Writer
dbo|sound|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Sound|http://dbpedia.org/ontology/Document
dbo|space mission|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SpaceMission|http://dbpedia.org/ontology/SocietalEvent
dbo|space shuttle|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SpaceShuttle|http://dbpedia.org/ontology/MeanOfTransportation
dbo|space station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SpaceStation|http://dbpedia.org/ontology/MeanOfTransportation
dbo|spacecraft|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Spacecraft|http://dbpedia.org/ontology/MeanOfTransportation
dbo|species|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Species|http://www.w3.org/2002/07/owl#Thing
dbo|speed skater|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SpeedSkater|http://dbpedia.org/ontology/WinterSportPlayer
dbo|speedway league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SpeedwayLeague|http://dbpedia.org/ontology/SportsLeague
dbo|speedway rider|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SpeedwayRider|http://dbpedia.org/ontology/MotorcycleRider
dbo|speedway team|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SpeedwayTeam|http://dbpedia.org/ontology/SportsTeam
dbo|sport|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Sport|http://dbpedia.org/ontology/Activity
dbo|results of a sport competition|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SportCompetitionResult|http://www.w3.org/2002/07/owl#Thing
dbo|sport facility|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SportFacility|http://dbpedia.org/ontology/ArchitecturalStructure
dbo|sports club|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SportsClub|http://dbpedia.org/ontology/Organisation
dbo|sports event|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SportsEvent|http://dbpedia.org/ontology/SocietalEvent
dbo|sports league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SportsLeague|http://dbpedia.org/ontology/Organisation
dbo|sports manager|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SportsManager|http://dbpedia.org/ontology/Person
dbo|sports season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SportsSeason|http://www.w3.org/2002/07/owl#Thing
dbo|sports team|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SportsTeam|http://dbpedia.org/ontology/Organisation
dbo|Sports team member|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SportsTeamMember|http://dbpedia.org/ontology/OrganisationMember
dbo|sports team season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SportsTeamSeason|http://dbpedia.org/ontology/SportsSeason
dbo|spreadsheet|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Spreadsheet|http://www.w3.org/2002/07/owl#Thing
dbo|spy|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Spy|http://dbpedia.org/ontology/Person
dbo|square|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Square|http://dbpedia.org/ontology/ArchitecturalStructure
dbo|squash player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SquashPlayer|http://dbpedia.org/ontology/Athlete
dbo|stadium|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Stadium|http://dbpedia.org/ontology/Venue && http://schema.org/StadiumOrArena
dbo|standard|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Standard|http://dbpedia.org/ontology/TopicalConcept
dbo|star|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Star|http://dbpedia.org/ontology/CelestialBody
dbo|Star сluster|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/StarCluster|http://www.w3.org/2002/07/owl#Thing
dbo|state|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/State|http://dbpedia.org/ontology/PopulatedPlace
dbo|Stated Resolution|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/StatedResolution|http://dbpedia.org/ontology/WrittenWork
dbo|station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Station|http://dbpedia.org/ontology/Infrastructure
dbo|statistic|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Statistic|http://www.w3.org/2002/07/owl#Thing
dbo|still image|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/StillImage|http://dbpedia.org/ontology/Image
dbo|storm surge|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/StormSurge|http://dbpedia.org/ontology/NaturalEvent
dbo|stream|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Stream|http://dbpedia.org/ontology/BodyOfWater
dbo|street|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Street|http://dbpedia.org/ontology/PopulatedPlace
dbo|borough|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SubMunicipality|http://dbpedia.org/ontology/GovernmentalAdministrativeRegion
dbo|sumo wrestler|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SumoWrestler|http://dbpedia.org/ontology/Wrestler
dbo|Supreme Court of the United States case|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase|http://dbpedia.org/ontology/LegalCase
dbo|surfer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Surfer|http://dbpedia.org/ontology/Athlete
dbo|surname|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Surname|http://dbpedia.org/ontology/Name
dbo|swarm|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Swarm|http://dbpedia.org/ontology/CelestialBody
dbo|swimmer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Swimmer|http://dbpedia.org/ontology/Athlete
dbo|synagogue|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Synagogue|http://dbpedia.org/ontology/ReligiousBuilding
dbo|System of law|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/SystemOfLaw|http://dbpedia.org/ontology/TopicalConcept
dbo|table tennis player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TableTennisPlayer|http://dbpedia.org/ontology/Athlete
dbo|tank|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Tank|http://www.w3.org/2002/07/owl#Thing
dbo|tax|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Tax|http://dbpedia.org/ontology/TopicalConcept
dbo|taxonomic group|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Taxon|http://dbpedia.org/ontology/TopicalConcept
dbo|Team member|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TeamMember|http://dbpedia.org/ontology/Athlete
dbo|team sport|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TeamSport|http://dbpedia.org/ontology/Sport
dbo|Television director|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TelevisionDirector|http://dbpedia.org/ontology/Person
dbo|television episode|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TelevisionEpisode|http://dbpedia.org/ontology/Work
dbo|television host|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TelevisionHost|http://dbpedia.org/ontology/Presenter
dbo|television season|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TelevisionSeason|http://dbpedia.org/ontology/Work
dbo|television show|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TelevisionShow|http://dbpedia.org/ontology/Work
dbo|television station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TelevisionStation|http://dbpedia.org/ontology/Broadcaster
dbo|temple|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Temple|http://dbpedia.org/ontology/ReligiousBuilding
dbo|tennis league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TennisLeague|http://dbpedia.org/ontology/SportsLeague
dbo|tennis player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TennisPlayer|http://dbpedia.org/ontology/Athlete
dbo|tennis tournament|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TennisTournament|http://dbpedia.org/ontology/Tournament
dbo|tenure|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Tenure|http://dbpedia.org/ontology/TimePeriod
dbo|term of office|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TermOfOffice|http://dbpedia.org/ontology/Organisation
dbo|territory|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Territory|http://dbpedia.org/ontology/PopulatedPlace
dbo|theatre|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Theatre|http://dbpedia.org/ontology/Venue
dbo|Theatre director|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TheatreDirector|http://dbpedia.org/ontology/Person
dbo|Theological concept|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TheologicalConcept|http://dbpedia.org/ontology/TopicalConcept
dbo|time period|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TimePeriod|http://www.w3.org/2002/07/owl#Thing && http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#TimeInterval
dbo|top level domain|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TopLevelDomain|http://dbpedia.org/ontology/Identifier
dbo|topical concept|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TopicalConcept|http://www.w3.org/2002/07/owl#Thing
dbo|tournament|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Tournament|http://dbpedia.org/ontology/SportsEvent
dbo|tower|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Tower|http://dbpedia.org/ontology/ArchitecturalStructure
dbo|town|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Town|http://dbpedia.org/ontology/Settlement
dbo|track list|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TrackList|http://dbpedia.org/ontology/List
dbo|trade union|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TradeUnion|http://dbpedia.org/ontology/Organisation
dbo|train|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Train|http://dbpedia.org/ontology/MeanOfTransportation
dbo|train carriage|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TrainCarriage|http://dbpedia.org/ontology/MeanOfTransportation
dbo|streetcar|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Tram|http://dbpedia.org/ontology/MeanOfTransportation
dbo|tram station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/TramStation|http://dbpedia.org/ontology/Station
dbo|treadmill|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Treadmill|http://dbpedia.org/ontology/Mill
dbo|treaty|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Treaty|http://dbpedia.org/ontology/WrittenWork
dbo|tunnel|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Tunnel|http://dbpedia.org/ontology/ArchitecturalStructure
dbo|type|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Type|http://dbpedia.org/ontology/TopicalConcept
dbo|underground journal|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/UndergroundJournal|http://dbpedia.org/ontology/PeriodicalLiterature
dbo|unit of work|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/UnitOfWork|http://www.w3.org/2002/07/owl#Thing
dbo|university|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/University|http://dbpedia.org/ontology/EducationalInstitution && http://schema.org/CollegeOrUniversity
dbo|unknown|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Unknown|http://www.w3.org/2002/07/owl#Thing
dbo|Vaccination Statistics|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/VaccinationStatistics|http://dbpedia.org/ontology/Drug
dbo|vaccine|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Vaccine|http://dbpedia.org/ontology/Drug
dbo|valley|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Valley|http://dbpedia.org/ontology/NaturalPlace
dbo|vein|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Vein|http://dbpedia.org/ontology/AnatomicalStructure
dbo|venue|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Venue|http://dbpedia.org/ontology/Building
dbo|vicar|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Vicar|http://dbpedia.org/ontology/Cleric
dbo|vice president|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/VicePresident|http://dbpedia.org/ontology/Politician
dbo|vice prime minister|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/VicePrimeMinister|http://dbpedia.org/ontology/Politician
dbo|video game|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/VideoGame|http://dbpedia.org/ontology/Software
dbo|videogames league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/VideogamesLeague|http://dbpedia.org/ontology/SportsLeague
dbo|village|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Village|http://dbpedia.org/ontology/Settlement
dbo|vodka|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Vodka|http://dbpedia.org/ontology/Beverage
dbo|voice actor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/VoiceActor|http://dbpedia.org/ontology/Actor
dbo|volcano|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Volcano|http://dbpedia.org/ontology/NaturalPlace
dbo|volleyball coach|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/VolleyballCoach|http://dbpedia.org/ontology/Coach
dbo|volleyball league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/VolleyballLeague|http://dbpedia.org/ontology/SportsLeague
dbo|volleyball player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/VolleyballPlayer|http://dbpedia.org/ontology/Athlete
dbo|water polo Player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WaterPoloPlayer|http://dbpedia.org/ontology/Athlete
dbo|water ride|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WaterRide|http://dbpedia.org/ontology/AmusementParkAttraction
dbo|Water tower|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WaterTower|http://dbpedia.org/ontology/Tower
dbo|watermill|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Watermill|http://dbpedia.org/ontology/Mill
dbo|waterway tunnel|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WaterwayTunnel|http://dbpedia.org/ontology/RouteOfTransportation
dbo|weapon|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Weapon|http://dbpedia.org/ontology/Device && http://schema.org/Product
dbo|website|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Website|http://dbpedia.org/ontology/Work
dbo|Wikimedia template|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WikimediaTemplate|http://dbpedia.org/ontology/Unknown
dbo|Wind motor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WindMotor|http://dbpedia.org/ontology/Mill
dbo|windmill|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Windmill|http://dbpedia.org/ontology/Mill
dbo|wine|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Wine|http://dbpedia.org/ontology/Beverage
dbo|wine region|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WineRegion|http://dbpedia.org/ontology/Place
dbo|winery|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Winery|http://dbpedia.org/ontology/Company
dbo|winter sport Player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WinterSportPlayer|http://dbpedia.org/ontology/Athlete
dbo|woman|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Woman|http://dbpedia.org/ontology/Person
dbo|Women's Tennis Association tournament|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WomensTennisAssociationTournament|http://dbpedia.org/ontology/Tournament
dbo|work|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Work|http://www.w3.org/2002/07/owl#Thing
dbo|World Heritage Site|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WorldHeritageSite|http://dbpedia.org/ontology/Place
dbo|wrestler|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Wrestler|http://dbpedia.org/ontology/Athlete
dbo|wrestling event|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WrestlingEvent|http://dbpedia.org/ontology/SportsEvent
dbo|writer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Writer|http://dbpedia.org/ontology/Person
dbo|written work|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work
dbo|year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Year|http://dbpedia.org/ontology/TimePeriod
dbo|year in spaceflight|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/YearInSpaceflight|http://dbpedia.org/ontology/TimePeriod
dbo|youtuber|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Youtuber|http://dbpedia.org/ontology/Person
dbo|zoo|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/Zoo|http://dbpedia.org/ontology/ArchitecturalStructure
dbo|article|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/آرٹیکل|http://dbpedia.org/ontology/WrittenWork
dbo|archbishop|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/آرچبی_شاپ|http://dbpedia.org/ontology/ChristianBishop
dbo|Archer Player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/آرچر_پلیئر|http://dbpedia.org/ontology/کھلاڑی
dbo|archaea|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/آرکیا|http://dbpedia.org/ontology/قسم
dbo|Australian rules football player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/آسٹریلوی_رولز_فٹ_بال_پلیئر|http://dbpedia.org/ontology/Athlete
dbo|australian football Team|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/آسٹریلوی_فٹ_بال_ٹیم|http://dbpedia.org/ontology/کھیل_کی_ٹیم
dbo|automobile engine|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/آٹوموبائل_انجن|http://dbpedia.org/ontology/Engine
dbo|actor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/اداکار|http://dbpedia.org/ontology/Artist
dbo|sports league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/اسپورٹس_لیگ|http://dbpedia.org/ontology/تنظیم۔
dbo|aristocrat|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/اشرافیہ|http://dbpedia.org/ontology/Person
dbo|mythological figure|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/افسانوی_شکل|http://dbpedia.org/ontology/خیالی_کردار
dbo|ancient area of jurisdiction of a person (feudal) or of a governmental body|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/اقتدارکا_تاریخی_علاقہ|http://dbpedia.org/ontology/AdministrativeRegion
dbo|album|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/البم|http://dbpedia.org/ontology/MusicalWork
dbo|american football league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/امریکن_فٹ_بال_لیگ|http://dbpedia.org/ontology/SportsLeague
dbo|american football Team|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/امریکن_فٹ_بال_ٹیم|http://dbpedia.org/ontology/کھیل_کی_ٹیم
dbo|american football coach|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/امریکن_فٹ_بال_کوچ|http://dbpedia.org/ontology/تربیت_کرنے_والا
dbo|amphibian|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/امفبیئن|http://dbpedia.org/ontology/Animal
dbo|inline hockey league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ان_لائن_ہاکی_لیگ|http://dbpedia.org/ontology/کھیلوں_کی_انجمن
dbo|HumanGene|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/انسانی_نَسبہ|http://dbpedia.org/ontology/نَسبہ
dbo|HumanGeneLocation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/انسانی_نَسبہ_کا_مقام|http://dbpedia.org/ontology/نَسبہ_کا_مقام
dbo|animanga character|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/انیمنگا_کردار|http://dbpedia.org/ontology/ComicsCharacter
dbo|atoll|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/اٹول|http://dbpedia.org/ontology/جزیرہ
dbo|airline|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ایئر_لائن|http://dbpedia.org/ontology/PublicTransitSystem
dbo|athletics|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ایتھلیٹکس|http://dbpedia.org/ontology/Sport
dbo|Biathlete|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/بائیتھلیٹ|http://dbpedia.org/ontology/WinterSportPlayer
dbo|monarch|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/بادشاہ|http://dbpedia.org/ontology/شخص
dbo|basketball league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/باسکٹ_بال_لیگ|http://dbpedia.org/ontology/SportsLeague
dbo|adult (pornographic) actor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/بالغ_اداکار|http://dbpedia.org/ontology/Actor
dbo|power station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/بجلی_گھر|http://dbpedia.org/ontology/بنیادی_ڈھانچہ
dbo|Community|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/برادری|http://dbpedia.org/ontology/آبادی_والی_جگہ
dbo|broadcast network|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/براڈکاسٹ_نیٹ_ورک|http://dbpedia.org/ontology/Broadcaster
dbo|ice hockey league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/برفانی_ہاکی_لیگ|http://dbpedia.org/ontology/کھیلوں_کی_انجمن
dbo|ice hockey player|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/برفانی_ہاکی_کا_کھلاڑی|http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا
dbo|altitude|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/بلندی|http://www.w3.org/2002/07/owl#Thing
dbo|Blazon|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/بلیزن|http://www.w3.org/2002/07/owl#Thing
dbo|infrastructure|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/بنیادی_ڈھانچہ|http://dbpedia.org/ontology/تعمیراتی_ڈھانچے
dbo|international organisation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/بین_الاقوامی_تنظیم|http://dbpedia.org/ontology/تنظیم
dbo|international football league event|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/بین_الاقوامی_فٹ_بال_لیگ_کی_تقریب|http://dbpedia.org/ontology/کھیلوں_کی_تقریب
dbo|Historical region|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/تاریخی_علاقہ|http://www.w3.org/2002/07/owl#Thing
dbo|card game|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/تاش|http://dbpedia.org/ontology/Game
dbo|Annotation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/تشریح|http://dbpedia.org/ontology/WrittenWork
dbo|image|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/تصویر|http://dbpedia.org/ontology/دستاویز
dbo|academic subject|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/تعلیمی_مضمون|http://dbpedia.org/ontology/موضوع_کا_تصور
dbo|amusement park attraction|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/تفریحی_پارک_کی_کشش|http://dbpedia.org/ontology/ArchitecturalStructure
dbo|jockey (horse racer)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/جاکی|http://dbpedia.org/ontology/کھلاڑی
dbo|Manor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/جاگیر|http://dbpedia.org/ontology/کسی_شخص_(جاگیردار)_یا_سرکاری_ادارے_کے_دائرہ_اختیار_کا_قدیم_علاقہ
dbo|island|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/جزیرہ|http://dbpedia.org/ontology/آبادی_والی_جگہ
dbo|archipelago|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/جزیرہ_نما|http://dbpedia.org/ontology/NaturalPlace
dbo|ginkgo|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/جنکگو|http://dbpedia.org/ontology/پودا
dbo||http://dbpedia.org/ontology/|http://dbpedia.org/ontology/جھنڈا|http://www.w3.org/2002/07/owl#Thing
dbo|Concentration camp|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/حراستی_کیمپ|http://dbpedia.org/ontology/جگہ
dbo|Algorithm|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/حساب_و_شمار|http://www.w3.org/2002/07/owl#Thing
dbo|attack|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/حملہ|http://dbpedia.org/ontology/SocietalEvent
dbo|magazine|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/رسالہ|http://dbpedia.org/ontology/متواتر_ادب
dbo|member of parliament|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/رکن_پارلیمنٹ|http://dbpedia.org/ontology/سیاستدان
dbo|Cipher|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/سائفر|http://www.w3.org/2002/07/owl#Thing
dbo|Instrument|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ساز|http://schema.org/Product && http://dbpedia.org/ontology/آلہ
dbo|instrumentalist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/سازندہ|http://dbpedia.org/ontology/موسیقی_کا_فنکار
dbo|hotel|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/سرائے|http://dbpedia.org/ontology/عمارت
dbo|artery|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/شریان|http://dbpedia.org/ontology/جسمانی_ساخت۔
dbo|Noble family|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/شریف_خاندان|http://dbpedia.org/ontology/خاندان
dbo|identifier|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/شناخت_کنندہ|http://www.w3.org/2002/07/owl#Thing
dbo|amateur boxer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/شوقیہ_باکسر|http://dbpedia.org/ontology/Boxer
dbo|journalist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/صحافی|http://dbpedia.org/ontology/شخص
dbo|medical specialty|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/طبی_خصوصیت|http://www.w3.org/2002/07/owl#Thing
dbo|medician|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/طبیب|http://dbpedia.org/ontology/سائنسدان
dbo|humorist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ظریف|http://dbpedia.org/ontology/فنکار
